code_module,code_presentation,id_student,date_registration,date_unregistration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_activity,days_active,last_active_date,distinct_content_items_accessed,final_assessment_score,final_exam_score
AAA,2013J,376581,-64.0,,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,2333.0,124.0,243.0,85.0,73.0,
AAA,2013J,380953,-155.0,,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1062.0,97.0,249.0,55.0,67.0,
AAA,2013J,383254,-61.0,,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,543.0,91.0,234.0,38.0,76.3,
AAA,2013J,386924,-192.0,,M,Ireland,Lower Than A Level,,0-35,0,120,N,Pass,164.0,31.0,228.0,26.0,68.9,
AAA,2013J,386952,-38.0,,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,910.0,114.0,268.0,60.0,68.8,
AAA,2013J,388722,-179.0,,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,671.0,57.0,248.0,46.0,63.7,
AAA,2013J,388885,-185.0,,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,875.0,50.0,267.0,59.0,61.900000000000006,
AAA,2013J,390890,-31.0,202.0,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,639.0,50.0,195.0,41.0,34.3,
AAA,2013J,392756,-58.0,,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,363.0,44.0,242.0,47.0,43.5,
AAA,2013J,392931,-54.0,,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,3003.0,177.0,268.0,81.0,69.1,
AAA,2013J,393207,-38.0,,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,876.0,50.0,243.0,57.0,74.8,
AAA,2013J,396872,-23.0,,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,996.0,70.0,244.0,61.0,61.099999999999994,
AAA,2013J,398552,-57.0,,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1183.0,87.0,261.0,85.0,45.0,
AAA,2013J,401869,-53.0,,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,955.0,90.0,253.0,60.0,67.0,
AAA,2013J,402470,-130.0,,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1445.0,83.0,263.0,59.0,70.7,
AAA,2013J,404804,-129.0,,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,509.0,26.0,244.0,44.0,41.6,
AAA,2013J,405088,-67.0,,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,1388.0,87.0,268.0,68.0,77.3,
AAA,2013J,405961,-170.0,-100.0,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,,,,,,
AAA,2013J,414117,-73.0,,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,807.0,105.0,266.0,60.0,76.0,
AAA,2013J,415969,-60.0,172.0,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,1359.0,49.0,156.0,58.0,29.1,
AAA,2013J,420087,-15.0,,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,342.0,27.0,168.0,48.0,37.6,
AAA,2013J,429958,-58.0,,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,411.0,25.0,243.0,43.0,58.300000000000004,
AAA,2013J,441018,-52.0,,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,646.0,50.0,238.0,53.0,61.0,
AAA,2013J,441888,-53.0,,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,739.0,43.0,243.0,59.0,70.0,
AAA,2013J,442442,-32.0,119.0,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,1009.0,49.0,163.0,54.0,12.3,
AAA,2013J,444677,-38.0,,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,1241.0,140.0,265.0,84.0,86.9,
AAA,2013J,470588,-43.0,73.0,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,400.0,16.0,63.0,24.0,8.6,
AAA,2013J,489455,-120.0,,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,2832.0,131.0,256.0,76.0,70.0,
AAA,2013J,494424,-38.0,,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,58.0,2.0,18.0,14.0,,
AAA,2013J,495284,-29.0,,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,901.0,78.0,259.0,57.0,65.0,
AAA,2013J,498857,-16.0,,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,998.0,88.0,242.0,64.0,72.6,
AAA,2013J,508818,-156.0,,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1129.0,61.0,243.0,41.0,69.89999999999999,
AAA,2013J,512460,-32.0,,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,521.0,58.0,234.0,55.0,73.2,
AAA,2013J,544103,-127.0,,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,2328.0,112.0,262.0,85.0,81.0,
AAA,2013J,550383,-51.0,,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,910.0,66.0,242.0,46.0,73.0,
AAA,2013J,564450,-43.0,,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,224.0,32.0,258.0,26.0,58.0,
AAA,2013J,568601,-30.0,128.0,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,488.0,17.0,123.0,29.0,24.1,
AAA,2013J,572652,-158.0,,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,780.0,42.0,240.0,59.0,73.7,
AAA,2013J,580389,-22.0,,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,1271.0,50.0,243.0,62.0,70.6,
AAA,2013J,581129,-38.0,,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,194.0,19.0,216.0,25.0,16.0,
AAA,2013J,588775,-17.0,,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,7067.0,259.0,268.0,96.0,82.39999999999999,
AAA,2013J,591774,-46.0,,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,605.0,36.0,254.0,80.0,73.4,
AAA,2013J,603861,-38.0,241.0,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,955.0,68.0,208.0,55.0,64.0,
AAA,2013J,606143,-43.0,,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,406.0,34.0,116.0,33.0,18.6,
AAA,2013J,704156,-29.0,,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,3064.0,131.0,251.0,100.0,66.3,
AAA,2013J,705379,-57.0,,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,5680.0,226.0,268.0,114.0,80.7,
AAA,2013J,721259,-73.0,23.0,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,1228.0,27.0,20.0,43.0,,
AAA,2013J,749412,-138.0,,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,4007.0,187.0,261.0,91.0,70.2,
AAA,2013J,760729,-67.0,,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,7288.0,229.0,268.0,101.0,81.5,
AAA,2013J,905042,-91.0,,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,3004.0,166.0,268.0,79.0,78.0,
AAA,2013J,949618,-59.0,,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1357.0,94.0,265.0,90.0,60.3,
AAA,2013J,958987,-67.0,,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,1216.0,102.0,268.0,59.0,77.19999999999999,
AAA,2013J,968578,-170.0,,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,870.0,66.0,253.0,61.0,73.4,
AAA,2013J,969076,-42.0,173.0,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,1980.0,135.0,173.0,59.0,39.60000000000001,
AAA,2013J,971027,-62.0,,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,3098.0,158.0,268.0,91.0,67.19999999999999,
AAA,2013J,978739,-108.0,,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,5988.0,176.0,268.0,104.0,56.5,
AAA,2013J,1035023,-87.0,,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1896.0,150.0,247.0,83.0,69.9,
AAA,2013J,1105478,-144.0,,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,1695.0,125.0,266.0,62.0,81.2,
AAA,2013J,1352868,-63.0,203.0,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,641.0,36.0,253.0,38.0,19.6,
AAA,2013J,1401935,-35.0,,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,240.0,24.0,128.0,26.0,9.5,
AAA,2013J,1402638,-195.0,,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,910.0,75.0,250.0,67.0,75.0,
AAA,2013J,1414443,-169.0,,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,1907.0,43.0,211.0,91.0,17.8,
AAA,2013J,1456619,-87.0,27.0,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,467.0,22.0,24.0,36.0,,
AAA,2013J,1465690,-38.0,,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,3460.0,165.0,268.0,112.0,80.9,
AAA,2013J,1472925,20.0,,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,939.0,47.0,242.0,55.0,62.2,
AAA,2013J,1488959,-30.0,,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,3493.0,155.0,242.0,76.0,60.2,
AAA,2013J,1518989,-102.0,,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,4202.0,133.0,262.0,77.0,72.2,
AAA,2013J,1618738,-95.0,,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,723.0,19.0,242.0,68.0,77.9,
AAA,2013J,1620151,-95.0,,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,998.0,44.0,162.0,55.0,22.5,
AAA,2013J,1626710,-195.0,,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,6025.0,215.0,268.0,112.0,84.9,
AAA,2013J,1640609,-191.0,,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,5061.0,227.0,262.0,90.0,85.3,
AAA,2013J,1686521,-124.0,37.0,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,643.0,29.0,28.0,35.0,6.8,
AAA,2013J,1729319,-106.0,,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,2756.0,124.0,244.0,80.0,77.5,
AAA,2013J,1746134,-30.0,,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,1759.0,75.0,241.0,99.0,84.0,
AAA,2013J,1758449,-198.0,103.0,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,2756.0,75.0,102.0,67.0,17.9,
AAA,2013J,1763015,-58.0,-2.0,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,420.0,3.0,-2.0,17.0,,
AAA,2013J,1765788,-43.0,,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,7057.0,224.0,264.0,127.0,67.5,
AAA,2013J,1801229,-106.0,,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,1443.0,86.0,243.0,81.0,76.7,
AAA,2013J,1801641,-32.0,,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,459.0,41.0,234.0,49.0,77.8,
AAA,2013J,1847830,-164.0,,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,6518.0,238.0,268.0,87.0,69.1,
AAA,2013J,1860318,-53.0,,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,5975.0,228.0,267.0,93.0,62.8,
AAA,2013J,1889511,-42.0,,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1754.0,99.0,243.0,76.0,71.2,
AAA,2013J,1889577,-81.0,,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,931.0,63.0,267.0,67.0,73.19999999999999,
AAA,2013J,1894188,-57.0,,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,4294.0,120.0,265.0,80.0,69.7,
AAA,2013J,1938355,-102.0,,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1992.0,147.0,265.0,89.0,71.2,
AAA,2013J,1942396,-29.0,,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,470.0,47.0,249.0,40.0,54.9,
AAA,2013J,1970390,-108.0,240.0,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,11139.0,219.0,242.0,111.0,83.8,
AAA,2013J,1976139,-195.0,,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,1216.0,60.0,262.0,75.0,50.3,
AAA,2013J,2011876,-32.0,,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,1401.0,81.0,262.0,78.0,75.6,
AAA,2013J,2012966,-102.0,,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,519.0,39.0,260.0,49.0,79.1,
AAA,2013J,2051699,-137.0,,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1734.0,94.0,264.0,69.0,67.3,
AAA,2013J,2062879,-74.0,,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,2386.0,145.0,243.0,85.0,62.1,
AAA,2013J,2065691,-16.0,138.0,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,1430.0,34.0,119.0,47.0,18.4,
AAA,2013J,2073016,-65.0,173.0,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,849.0,62.0,165.0,56.0,30.200000000000003,
AAA,2013J,2080474,-123.0,,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1146.0,78.0,258.0,74.0,67.2,
AAA,2013J,2083877,-45.0,,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,685.0,65.0,242.0,44.0,68.1,
AAA,2013J,2084066,-148.0,,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1967.0,87.0,215.0,65.0,41.3,
AAA,2013J,2104505,-65.0,,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,701.0,53.0,246.0,54.0,64.1,
AAA,2013J,2122180,-35.0,,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,4712.0,170.0,266.0,105.0,82.3,
AAA,2013J,2139353,-59.0,163.0,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,1262.0,82.0,160.0,64.0,33.099999999999994,
AAA,2013J,2143752,-46.0,,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1888.0,83.0,238.0,69.0,52.9,
AAA,2013J,2146792,-59.0,,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,2385.0,188.0,261.0,91.0,70.0,
AAA,2013J,2149225,-36.0,10.0,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,319.0,8.0,10.0,41.0,,
AAA,2013J,2153153,-49.0,,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3385.0,110.0,247.0,92.0,61.800000000000004,
AAA,2013J,2155014,-32.0,,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,1454.0,56.0,235.0,67.0,73.9,
AAA,2013J,2164705,-43.0,,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,231.0,11.0,50.0,27.0,7.0,
AAA,2013J,2171627,-50.0,,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1346.0,73.0,255.0,83.0,68.4,
AAA,2013J,2182846,-113.0,,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,4214.0,164.0,264.0,91.0,66.30000000000001,
AAA,2013J,2194100,-108.0,,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,1401.0,95.0,243.0,50.0,67.3,
AAA,2013J,2197016,-35.0,,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,1455.0,72.0,236.0,79.0,75.7,
AAA,2013J,2208424,-66.0,,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1080.0,69.0,262.0,76.0,69.9,
AAA,2013J,2229865,-116.0,,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,3236.0,168.0,241.0,116.0,77.1,
AAA,2013J,2255601,-28.0,175.0,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,2543.0,82.0,174.0,87.0,14.7,
AAA,2013J,2268379,-74.0,,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1685.0,118.0,264.0,79.0,83.60000000000001,
AAA,2013J,2278464,-129.0,,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,307.0,33.0,239.0,36.0,48.900000000000006,
AAA,2013J,2293923,-85.0,,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,303.0,24.0,242.0,32.0,60.5,
AAA,2013J,2312620,-45.0,178.0,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,1129.0,44.0,176.0,81.0,18.099999999999998,
AAA,2013J,2318055,-56.0,-19.0,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,,,,,,
AAA,2013J,2324976,-101.0,-50.0,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,,,,,,
AAA,2013J,2329342,-56.0,,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,565.0,36.0,236.0,53.0,58.800000000000004,
AAA,2013J,2339528,-57.0,,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,593.0,28.0,257.0,50.0,80.5,
AAA,2013J,2342426,-38.0,,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1814.0,107.0,243.0,78.0,74.19999999999999,
AAA,2013J,2344901,-24.0,,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,445.0,30.0,207.0,37.0,34.5,
AAA,2013J,2358056,-102.0,,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1588.0,123.0,243.0,93.0,69.80000000000001,
AAA,2013J,2358969,-53.0,58.0,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,373.0,22.0,66.0,33.0,6.8,
AAA,2013J,2364471,-80.0,,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,7182.0,257.0,268.0,102.0,81.6,
AAA,2013J,2365101,-129.0,-80.0,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn,,,,,,
AAA,2013J,2367155,-22.0,,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,2148.0,93.0,268.0,86.0,75.7,
AAA,2013J,2369266,-94.0,,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,2146.0,70.0,242.0,81.0,51.2,
AAA,2013J,2376496,-185.0,,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,749.0,83.0,247.0,89.0,75.5,
AAA,2013J,2391984,-101.0,242.0,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,818.0,44.0,238.0,45.0,50.9,
AAA,2013J,2411661,-17.0,,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,574.0,23.0,215.0,43.0,45.3,
AAA,2013J,2411778,-35.0,220.0,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,1497.0,42.0,193.0,41.0,24.3,
AAA,2013J,2412002,-38.0,,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,3344.0,202.0,268.0,101.0,83.10000000000001,
AAA,2013J,2412967,-73.0,,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,2458.0,166.0,260.0,76.0,77.5,
AAA,2013J,2429854,-52.0,114.0,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,655.0,34.0,112.0,34.0,5.1,
AAA,2013J,2437837,-53.0,,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,2684.0,101.0,266.0,88.0,74.9,
AAA,2013J,2449878,-32.0,,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,622.0,39.0,261.0,87.0,60.5,
AAA,2013J,2456480,-71.0,,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,183.0,21.0,165.0,24.0,10.8,
AAA,2013J,2457256,-50.0,,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,1611.0,94.0,254.0,68.0,70.5,
AAA,2013J,2458355,-81.0,,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,4187.0,229.0,264.0,86.0,91.0,
AAA,2013J,2460080,-52.0,,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,3424.0,177.0,261.0,92.0,77.1,
AAA,2013J,2461190,-11.0,,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,967.0,53.0,118.0,54.0,16.2,
AAA,2013J,2469673,-22.0,,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,523.0,33.0,242.0,50.0,40.1,
AAA,2013J,2470694,-106.0,219.0,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,2176.0,110.0,216.0,95.0,13.4,
AAA,2013J,2479954,-46.0,,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,323.0,43.0,254.0,31.0,79.7,
AAA,2013J,2481901,-195.0,,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1949.0,97.0,268.0,71.0,74.80000000000001,
AAA,2013J,2482700,-59.0,,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,1616.0,111.0,243.0,72.0,55.800000000000004,
AAA,2013J,2486127,-144.0,,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,1690.0,99.0,250.0,67.0,74.39999999999999,
AAA,2013J,2498700,-43.0,,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,2864.0,150.0,260.0,96.0,77.9,
AAA,2013J,2516503,-65.0,,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,3070.0,198.0,260.0,86.0,79.19999999999999,
AAA,2013J,2518069,-105.0,,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1617.0,97.0,250.0,78.0,76.7,
AAA,2013J,2521459,-158.0,,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,1078.0,75.0,262.0,57.0,61.5,
AAA,2013J,2523736,-46.0,,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,470.0,76.0,256.0,43.0,43.6,
AAA,2013J,2529279,-67.0,,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,1189.0,64.0,264.0,67.0,78.8,
AAA,2013J,2532302,-65.0,,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1216.0,62.0,265.0,66.0,60.3,
AAA,2013J,2536991,-87.0,,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,1080.0,95.0,245.0,50.0,83.4,
AAA,2013J,2542724,-59.0,13.0,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,228.0,9.0,5.0,26.0,,
AAA,2013J,2550279,-153.0,,F,North Region,HE Qualification,,35-55,0,60,N,Pass,2809.0,166.0,244.0,95.0,62.8,
AAA,2013J,2551220,-94.0,,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1327.0,135.0,267.0,65.0,63.4,
AAA,2013J,2552472,-38.0,199.0,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,519.0,13.0,195.0,27.0,15.2,
AAA,2013J,2555340,-67.0,,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,4441.0,171.0,268.0,88.0,79.2,
AAA,2013J,2557283,-80.0,,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,7262.0,248.0,263.0,103.0,81.6,
AAA,2013J,2559575,-31.0,,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,650.0,51.0,263.0,58.0,73.1,
AAA,2013J,2562034,-30.0,,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,248.0,17.0,239.0,21.0,65.4,
AAA,2013J,2566163,-91.0,,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1591.0,83.0,267.0,77.0,70.9,
AAA,2013J,2566592,-35.0,,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1359.0,82.0,241.0,80.0,71.8,
AAA,2013J,2569324,-81.0,93.0,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,26.0,3.0,89.0,4.0,,
AAA,2013J,2574528,-16.0,,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,988.0,81.0,268.0,62.0,77.3,
AAA,2013J,2574583,-63.0,,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1890.0,129.0,242.0,78.0,71.9,
AAA,2013J,2576122,-137.0,39.0,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,250.0,14.0,37.0,26.0,6.4,
AAA,2013J,2578995,-62.0,,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,1326.0,135.0,265.0,71.0,80.1,
AAA,2013J,2586560,-94.0,,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,2905.0,121.0,262.0,85.0,72.8,
AAA,2013J,2594139,-74.0,,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1868.0,56.0,230.0,62.0,73.5,
AAA,2013J,2598871,-128.0,,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,2049.0,123.0,263.0,85.0,74.0,
AAA,2013J,2599352,-106.0,,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1160.0,76.0,243.0,68.0,75.69999999999999,
AAA,2013J,2600688,-165.0,,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,582.0,31.0,268.0,45.0,70.1,
AAA,2013J,2606098,-102.0,,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,491.0,48.0,243.0,46.0,72.2,
AAA,2013J,2613116,-63.0,,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,1181.0,60.0,242.0,61.0,79.8,
AAA,2013J,2617002,-46.0,,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1473.0,86.0,261.0,74.0,65.2,
AAA,2013J,2620584,-109.0,,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,92.0,5.0,18.0,17.0,,
AAA,2013J,2639449,-127.0,,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,797.0,46.0,251.0,57.0,42.1,
